event_time,estimate,sd,ci_low,ci_high,dataset,category,outcome,normalize,method,covar,split_value
9,0.3053188127529489,0.5959715088557954,-0.86278534460441,1.4734229701103079,important_thresh,downstream_outcomes,overall_new_release_count,TRUE,sa,NA,NA
10,-0.19033794172552634,0.44295884975414224,-1.0585372872436452,0.6778614037925924,important_thresh,downstream_outcomes,overall_new_release_count,TRUE,sa,NA,NA
11,-0.5778152982854649,0.1755252744762572,-0.921844836258929,-0.2337857603120007,important_thresh,downstream_outcomes,overall_new_release_count,TRUE,sa,NA,NA
12,-0.48581915580705176,0.24469886636573432,-0.9654289338838911,-0.0062093777302125175,important_thresh,downstream_outcomes,overall_new_release_count,TRUE,sa,NA,NA
13,-0.8743331506800804,0.17387645180073782,-1.2151309962095267,-0.5335353051506343,important_thresh,downstream_outcomes,overall_new_release_count,TRUE,sa,NA,NA
-17,0.11587062258522755,0.10425920755785278,-0.18742174078446072,0.41916298595491586,important_thresh,downstream_outcomes,major_minor_release_count,TRUE,cs,NA,NA
-16,-0.1399800421354553,0.25921969167386555,-0.8940559147734015,0.6140958305024908,important_thresh,downstream_outcomes,major_minor_release_count,TRUE,cs,NA,NA
-15,-0.03975775541609336,0.11538778588258224,-0.37542340168435917,0.2959078908521725,important_thresh,downstream_outcomes,major_minor_release_count,TRUE,cs,NA,NA
-14,0.02436083859316886,0.10667343407883699,-0.28595456364675814,0.33467624083309583,important_thresh,downstream_outcomes,major_minor_release_count,TRUE,cs,NA,NA
-13,0.3293599160428343,0.3487276692591073,-0.6850966625121918,1.3438164945978603,important_thresh,downstream_outcomes,major_minor_release_count,TRUE,cs,NA,NA
-12,-0.20726113712230862,0.31340946616027593,-1.1189762740461835,0.7044539998015662,important_thresh,downstream_outcomes,major_minor_release_count,TRUE,cs,NA,NA
-11,-0.084089078644735,0.11634363368581814,-0.4225353075210576,0.25435715023158756,important_thresh,downstream_outcomes,major_minor_release_count,TRUE,cs,NA,NA
-10,0.09787080483235278,0.10943165805114771,-0.22046833254675463,0.4162099422114602,important_thresh,downstream_outcomes,major_minor_release_count,TRUE,cs,NA,NA
-9,0.2788549842618202,0.1944766934746173,-0.28688206060790655,0.844592029131547,important_thresh,downstream_outcomes,major_minor_release_count,TRUE,cs,NA,NA
-8,-0.15422659324276453,0.18196896531797005,-0.6835783775501554,0.3751251910646263,important_thresh,downstream_outcomes,major_minor_release_count,TRUE,cs,NA,NA
-7,0.38035900292622943,0.3536443987981736,-0.648400451670949,1.4091184575234077,important_thresh,downstream_outcomes,major_minor_release_count,TRUE,cs,NA,NA
-6,-0.10674747454317367,0.2620801297194683,-0.8691444253424135,0.6556494762560662,important_thresh,downstream_outcomes,major_minor_release_count,TRUE,cs,NA,NA
-5,-0.12963895819360235,0.12036483836381025,-0.47978296129005527,0.22050504490285058,important_thresh,downstream_outcomes,major_minor_release_count,TRUE,cs,NA,NA
-4,0.002365071714935635,0.0820892731014841,-0.23643445716536665,0.24116460059523792,important_thresh,downstream_outcomes,major_minor_release_count,TRUE,cs,NA,NA
-3,0.01950555645186393,0.08132081535009286,-0.21705851166647278,0.2560696245702006,important_thresh,downstream_outcomes,major_minor_release_count,TRUE,cs,NA,NA
-2,0.06070889967918207,0.07848690278619869,-0.1676112534965863,0.2890290528549504,important_thresh,downstream_outcomes,major_minor_release_count,TRUE,cs,NA,NA
-1,-0.03091618157890237,0.0730643376666801,-0.24346197171136597,0.18162960855356125,important_thresh,downstream_outcomes,major_minor_release_count,TRUE,cs,NA,NA
0,-0.02289160553792865,0.09915062881240046,-0.3113229992392196,0.2655397881633623,important_thresh,downstream_outcomes,major_minor_release_count,TRUE,cs,NA,NA
1,-0.4179832930071786,0.08291118566647665,-0.6591737838961026,-0.17679280211825463,important_thresh,downstream_outcomes,major_minor_release_count,TRUE,cs,NA,NA
2,-0.3765942246680521,0.11340733223779824,-0.7064986870510735,-0.046689762285030634,important_thresh,downstream_outcomes,major_minor_release_count,TRUE,cs,NA,NA
3,-0.4722224253456369,0.08587250038209351,-0.7220274468819621,-0.2224174038093118,important_thresh,downstream_outcomes,major_minor_release_count,TRUE,cs,NA,NA
4,-0.5024996570940534,0.08651195480511903,-0.7541648658288952,-0.25083444835921165,important_thresh,downstream_outcomes,major_minor_release_count,TRUE,cs,NA,NA
5,-0.5333313721151123,0.09007604362859555,-0.7953645948398155,-0.2712981493904091,important_thresh,downstream_outcomes,major_minor_release_count,TRUE,cs,NA,NA
6,-0.42271403144601427,0.17853961713679722,-0.9420897653013786,0.09666170240935001,important_thresh,downstream_outcomes,major_minor_release_count,TRUE,cs,NA,NA
7,-0.3456116286063739,0.12439027802216475,-0.7074657255754179,0.01624246836267007,important_thresh,downstream_outcomes,major_minor_release_count,TRUE,cs,NA,NA
8,-0.33796143070762047,0.18279175698294337,-0.8697067343451115,0.19378387292987048,important_thresh,downstream_outcomes,major_minor_release_count,TRUE,cs,NA,NA
9,-0.4210090746122278,0.24362235984365127,-1.129711960596482,0.28769381137202643,important_thresh,downstream_outcomes,major_minor_release_count,TRUE,cs,NA,NA
10,-0.5658460664724357,0.3705045853275686,-1.643652180248531,0.5119600473036595,important_thresh,downstream_outcomes,major_minor_release_count,TRUE,cs,NA,NA
11,-0.8933375565100024,0.18577077879659684,-1.4337489011385633,-0.35292621188144147,important_thresh,downstream_outcomes,major_minor_release_count,TRUE,cs,NA,NA
12,-0.9695724013485687,0.261239585422207,-1.7295241900138856,-0.20962061268325194,important_thresh,downstream_outcomes,major_minor_release_count,TRUE,cs,NA,NA
13,-1.1787152542675177,0.19755385147774907,-1.7534038204953357,-0.6040266880396996,important_thresh,downstream_outcomes,major_minor_release_count,TRUE,cs,NA,NA
-18,-0.2071160708936063,0.2368286098203733,-0.671300146141538,0.2570680043543253,important_thresh,downstream_outcomes,major_minor_release_count,TRUE,sa,NA,NA
-17,-0.21478898439371613,0.16314679697920836,-0.5345567064729645,0.10497873768553223,important_thresh,downstream_outcomes,major_minor_release_count,TRUE,sa,NA,NA
-16,-0.430807292045607,0.19913336132465098,-0.821108680241923,-0.04050590384929109,important_thresh,downstream_outcomes,major_minor_release_count,TRUE,sa,NA,NA
-15,-0.3809187257304209,0.17590438926495042,-0.7256913286897237,-0.03614612277111812,important_thresh,downstream_outcomes,major_minor_release_count,TRUE,sa,NA,NA
-14,-0.4928795356005654,0.15930409826556,-0.805115568201063,-0.18064350300006782,important_thresh,downstream_outcomes,major_minor_release_count,TRUE,sa,NA,NA
-13,-0.07513359209389778,0.3589420157013392,-0.7786599428685227,0.6283927586807271,important_thresh,downstream_outcomes,major_minor_release_count,TRUE,sa,NA,NA
-12,-0.3466378078368766,0.17970904009292718,-0.6988675264190138,0.005591910745260664,important_thresh,downstream_outcomes,major_minor_release_count,TRUE,sa,NA,NA
-11,-0.3998767131311054,0.1301800473809699,-0.6550296059978064,-0.14472382026440445,important_thresh,downstream_outcomes,major_minor_release_count,TRUE,sa,NA,NA
-10,-0.3186499444754352,0.1465595591075721,-0.6059066803262765,-0.03139320862459388,important_thresh,downstream_outcomes,major_minor_release_count,TRUE,sa,NA,NA
-9,0.015067232234773999,0.19060916866948627,-0.35852673835741905,0.3886612028269671,important_thresh,downstream_outcomes,major_minor_release_count,TRUE,sa,NA,NA
-8,-0.20066056972891527,0.13754017980264138,-0.47023932214209235,0.06891818268426181,important_thresh,downstream_outcomes,major_minor_release_count,TRUE,sa,NA,NA
-7,0.2241378215861273,0.2907769882871144,-0.34578507545661696,0.7940607186288715,important_thresh,downstream_outcomes,major_minor_release_count,TRUE,sa,NA,NA
-6,0.07502100155378605,0.13089182486651615,-0.1815269751845856,0.3315689782921577,important_thresh,downstream_outcomes,major_minor_release_count,TRUE,sa,NA,NA
-5,-0.05697287754245842,0.083833803564578,-0.2212871325290313,0.10734137744411446,important_thresh,downstream_outcomes,major_minor_release_count,TRUE,sa,NA,NA
-4,-0.051398590870861086,0.08227861846173862,-0.21266468305586878,0.10986750131414659,important_thresh,downstream_outcomes,major_minor_release_count,TRUE,sa,NA,NA
-3,-0.03131194893351548,0.07883049503906664,-0.1858197192100861,0.12319582134305514,important_thresh,downstream_outcomes,major_minor_release_count,TRUE,sa,NA,NA
-2,0.031263341365711086,0.07416729291122094,-0.11410455274028196,0.17663123547170412,important_thresh,downstream_outcomes,major_minor_release_count,TRUE,sa,NA,NA
-1,0,0,0,0,important_thresh,downstream_outcomes,major_minor_release_count,TRUE,sa,NA,NA
0,-0.022395769069064868,0.09631838985262876,-0.21117981318021725,0.1663882750420875,important_thresh,downstream_outcomes,major_minor_release_count,TRUE,sa,NA,NA
1,-0.41640896547626977,0.07949175842074654,-0.572212811980933,-0.26060511897160654,important_thresh,downstream_outcomes,major_minor_release_count,TRUE,sa,NA,NA
2,-0.373232991879103,0.10825789735632559,-0.5854184706975012,-0.1610475130607049,important_thresh,downstream_outcomes,major_minor_release_count,TRUE,sa,NA,NA
3,-0.46661423118748185,0.07973708189431242,-0.6228989117003342,-0.31032955067462953,important_thresh,downstream_outcomes,major_minor_release_count,TRUE,sa,NA,NA
4,-0.49466951514277924,0.08137943972523828,-0.6541732170042462,-0.33516581328131223,important_thresh,downstream_outcomes,major_minor_release_count,TRUE,sa,NA,NA
5,-0.5235983963401073,0.0971620829183188,-0.7140360788600122,-0.3331607138202024,important_thresh,downstream_outcomes,major_minor_release_count,TRUE,sa,NA,NA
6,-0.4114449904131892,0.14702548271685184,-0.6996149365382188,-0.12327504428815961,important_thresh,downstream_outcomes,major_minor_release_count,TRUE,sa,NA,NA
7,-0.33404625169459756,0.12411179302282761,-0.5773053660193397,-0.09078713736985544,important_thresh,downstream_outcomes,major_minor_release_count,TRUE,sa,NA,NA
8,-0.32693822076709805,0.17708654860438294,-0.6740278560316886,0.020151414497492526,important_thresh,downstream_outcomes,major_minor_release_count,TRUE,sa,NA,NA
9,-0.41219900334592363,0.21107035513279593,-0.8258968994062037,0.0014988927143563813,important_thresh,downstream_outcomes,major_minor_release_count,TRUE,sa,NA,NA
10,-0.5612916159320502,0.28763655000505517,-1.1250592539419584,0.002476022077857909,important_thresh,downstream_outcomes,major_minor_release_count,TRUE,sa,NA,NA
11,-0.8932714464576241,0.18288203300573547,-1.2517202311488655,-0.5348226617663826,important_thresh,downstream_outcomes,major_minor_release_count,TRUE,sa,NA,NA
12,-0.9777887952255597,0.2542988487123555,-1.4762145387017764,-0.479363051749343,important_thresh,downstream_outcomes,major_minor_release_count,TRUE,sa,NA,NA
13,-1.2055602900981803,0.16483159553501583,-1.5286302173468114,-0.8824903628495493,important_thresh,downstream_outcomes,major_minor_release_count,TRUE,sa,NA,NA
-17,0.5209856050123597,0.6598037830197885,-1.3086536968658917,2.3506249068906113,important_thresh,github_outcomes,pull_request_opened,TRUE,cs,avg_members_per_problem,1
-16,0.5538383803092969,0.2964411551763219,-0.26819447576561484,1.3758712363842087,important_thresh,github_outcomes,pull_request_opened,TRUE,cs,avg_members_per_problem,1
-15,0.5076852851719588,0.3877673207405674,-0.5675955002213157,1.582966070565233,important_thresh,github_outcomes,pull_request_opened,TRUE,cs,avg_members_per_problem,1
-14,-0.5293529642240898,0.23749356710766065,-1.1879238537917294,0.1292179253435497,important_thresh,github_outcomes,pull_request_opened,TRUE,cs,avg_members_per_problem,1
-13,0.2504712744674804,0.4155326859930789,-0.901803012333888,1.4027455612688489,important_thresh,github_outcomes,pull_request_opened,TRUE,cs,avg_members_per_problem,1
-12,0.6932264227646494,0.5415752824255898,-0.8085646356566614,2.1950174811859604,important_thresh,github_outcomes,pull_request_opened,TRUE,cs,avg_members_per_problem,1
-11,-0.04202745318359609,0.3871482856054262,-1.1155916509463568,1.0315367445791648,important_thresh,github_outcomes,pull_request_opened,TRUE,cs,avg_members_per_problem,1
-10,0.016935904629540165,0.6566309262783211,-1.8039050490991313,1.8377768583582115,important_thresh,github_outcomes,pull_request_opened,TRUE,cs,avg_members_per_problem,1
-9,0.6979517796597705,0.353804514243317,-0.28314996770941947,1.6790535270289606,important_thresh,github_outcomes,pull_request_opened,TRUE,cs,avg_members_per_problem,1
-8,-0.3705904079457579,0.6085774494030959,-2.058178821835365,1.3169980059438489,important_thresh,github_outcomes,pull_request_opened,TRUE,cs,avg_members_per_problem,1
-7,0.1694065899732074,0.27398576080151227,-0.5903573413930756,0.9291705213394905,important_thresh,github_outcomes,pull_request_opened,TRUE,cs,avg_members_per_problem,1
-6,-0.5659375774244866,0.22054049327317762,-1.1774975055919796,0.04562235074300636,important_thresh,github_outcomes,pull_request_opened,TRUE,cs,avg_members_per_problem,1
-5,0.29640287572294866,0.24936791354100757,-0.39509563790155044,0.9879013893474478,important_thresh,github_outcomes,pull_request_opened,TRUE,cs,avg_members_per_problem,1
-4,-3.8390606303445075e-4,0.10558072454177327,-0.29315980113033574,0.29239198900426683,important_thresh,github_outcomes,pull_request_opened,TRUE,cs,avg_members_per_problem,1
-3,-0.12936618982923578,0.09352773825191218,-0.38871909159389306,0.12998671193542147,important_thresh,github_outcomes,pull_request_opened,TRUE,cs,avg_members_per_problem,1
-2,0.1494879981288352,0.09198268837283177,-0.10558047233233711,0.4045564685900075,important_thresh,github_outcomes,pull_request_opened,TRUE,cs,avg_members_per_problem,1
-1,-0.16594758765133483,0.09468327935879269,-0.4285048108801827,0.09660963557751306,important_thresh,github_outcomes,pull_request_opened,TRUE,cs,avg_members_per_problem,1
0,-0.04033338899361079,0.15298951249508885,-0.4645740981861092,0.3839073201988876,important_thresh,github_outcomes,pull_request_opened,TRUE,cs,avg_members_per_problem,1
1,-0.632780630104317,0.23533708892152033,-1.2853715945115591,0.019810334302925114,important_thresh,github_outcomes,pull_request_opened,TRUE,cs,avg_members_per_problem,1
2,-0.6678291667662996,0.17903847036835796,-1.164303770829441,-0.17135456270315796,important_thresh,github_outcomes,pull_request_opened,TRUE,cs,avg_members_per_problem,1
3,-0.9377001332267746,0.1642729177863617,-1.3932297836336562,-0.482170482819893,important_thresh,github_outcomes,pull_request_opened,TRUE,cs,avg_members_per_problem,1
4,-1.1799376668979829,0.17838539077282847,-1.6746012778659247,-0.685274055930041,important_thresh,github_outcomes,pull_request_opened,TRUE,cs,avg_members_per_problem,1
5,-1.2673793525407575,0.2547468767753345,-1.9737937590263734,-0.5609649460551417,important_thresh,github_outcomes,pull_request_opened,TRUE,cs,avg_members_per_problem,1
6,-1.2570631378326926,0.3307040953922761,-2.174107304285518,-0.34001897137986736,important_thresh,github_outcomes,pull_request_opened,TRUE,cs,avg_members_per_problem,1
7,-1.1744241927144168,0.43721904355094954,-2.38683486115468,0.03798647572584635,important_thresh,github_outcomes,pull_request_opened,TRUE,cs,avg_members_per_problem,1
8,-1.1406208241236748,0.5128455043472142,-2.562744059384203,0.2815024111368529,important_thresh,github_outcomes,pull_request_opened,TRUE,cs,avg_members_per_problem,1
9,-1.2199970365992638,0.6773996697763915,-3.0984298234344125,0.6584357502358849,important_thresh,github_outcomes,pull_request_opened,TRUE,cs,avg_members_per_problem,1
10,-0.5918089639168258,1.4742781939624565,-4.6799900186394225,3.496372090805771,important_thresh,github_outcomes,pull_request_opened,TRUE,cs,avg_members_per_problem,1
11,-0.2911248408000807,1.8922609605001346,-5.538374268342543,4.956124586742381,important_thresh,github_outcomes,pull_request_opened,TRUE,cs,avg_members_per_problem,1
12,-1.554270695656395,0.4276967335314715,-2.7402759491768354,-0.36826544213595436,important_thresh,github_outcomes,pull_request_opened,TRUE,cs,avg_members_per_problem,1
13,-1.7839346449745612,0.753953959540528,-3.8746528731552914,0.30678358320616894,important_thresh,github_outcomes,pull_request_opened,TRUE,cs,avg_members_per_problem,1
-17,0.49307471587881413,0.4550404071984114,-0.7960410000795842,1.7821904318372126,important_thresh,github_outcomes,pull_request_opened,TRUE,cs,avg_members_per_problem,0
-16,-0.2031455326208927,0.3892505731549338,-1.3058806378157246,0.8995895725739393,important_thresh,github_outcomes,pull_request_opened,TRUE,cs,avg_members_per_problem,0
-15,0.7574724661387738,0.8214063729209138,-1.5695469540487346,3.084491886326282,important_thresh,github_outcomes,pull_request_opened,TRUE,cs,avg_members_per_problem,0
-14,0.6475362418916389,0.35007970459891574,-0.34422897697112975,1.6393014607544076,important_thresh,github_outcomes,pull_request_opened,TRUE,cs,avg_members_per_problem,0
-13,0.367464229321538,0.45792704755309793,-0.9298292514873643,1.6647577101304403,important_thresh,github_outcomes,pull_request_opened,TRUE,cs,avg_members_per_problem,0
-12,0.7287412781710952,1.167175272945309,-2.577830981851891,4.035313538194082,important_thresh,github_outcomes,pull_request_opened,TRUE,cs,avg_members_per_problem,0
-11,-0.4507839477827116,1.0595468260635703,-3.45244807181472,2.550880176249297,important_thresh,github_outcomes,pull_request_opened,TRUE,cs,avg_members_per_problem,0
